created_at,tweet_text,Argumentative
2021-11-17 14:15:55+00:00,"Todays children are going to hate their parents beyond expression for sitting back and letting this happen, when scientists told us over and again that they were in grave danger: #InsulateBritain https://t.co/TYvxZoUxHt",1
2021-11-17 20:19:27+00:00,"@KateM45 Try looking up the definition of compassionate and see how that relates to the tales of misery told by hundreds of people that failed to attend funerals, hospital appointments and job interviews. Get real @kateM45 #InsulateBritain",1
2021-11-18 07:27:54+00:00,#GMB Idiot in Oxford is DELUDED! Most average normal working class people are Glad the #InsulateBritain people have been put inside!!,1
2021-11-12 17:34:32+00:00,"There's nothing else left but to rebel against the people in power
Mass Civil disobedience and peaceful  but persistent disruption
#DirectAction 
#InsulateBritain https://t.co/pZqdfichlc",1
2021-11-17 10:58:05+00:00,"Karma is a bitch! 😎

#InsulateBritain https://t.co/QrpB2dpuDC",0
2021-11-17 11:10:34+00:00,It has begun... I feel sick... How many of us will be imprisoned before we get the change that is needed? #ClimateJustice #climatecatastrophe #InsulateBritain https://t.co/vG6FyRXzRQ,1
2021-11-17 04:27:02+00:00,"#InsulateBritain idiot facing jail over road protests ‘would do it all again’ Not from jail you won’t 👋 and are you now inciting violence 🙄 I’d vote #green @CarolineLucas if they weren’t anti women🙏 democracy stops #climatechange

https://t.co/nTvw6w0fbs",1
2021-11-10 15:34:31+00:00,Today’s #DIY at the Quirky Museum - stuffing cling film into tiny gaps around #Victorian windows. #InsulateBritain #hightech stuff in #Bedford https://t.co/UnRO9ILaj7,0
2021-11-18 12:30:13+00:00,"Stand against state crackdown on Insulate Britain. The jailings are an attack on all of us. 
#InsulateBritain
https://t.co/8xm1fGlOum",1
2021-11-11 09:06:37+00:00,Yet you can sit down on a motorway in support #InsulateBritain &amp; the police will bring you a flask of tea.. but don’t you dare do a moonie to a speed camera. 🤦🏻‍♂️ https://t.co/INccIZUInx,0
2021-11-17 14:42:08+00:00,"When you see these fucking insulate Britain idiots, why would we want to save the country and the planet, if that is who we would be saving. Fucking mongs! 🤦🏻‍♂️ #InsulateBritain",1
2021-11-17 12:21:17+00:00,"About bloody time.

#InsulateBritain 

https://t.co/kXxN2F4RWL",0
2021-11-14 08:12:07+00:00,#COP26 So when are the eco-terrorists going to target #India....? #ClimateCrisis #ExtinctionRebellion #InsulateBritain,1
2021-11-18 12:56:20+00:00,"“We only become powerful when we act together as citizens, democratically”

#CitizensAssembly #PeoplesAssembly #ActNow #RebelForLife #NVDA #InsulateBritain #ExtinctionRebellion https://t.co/b7FuyDymbi",1
2021-11-17 11:26:41+00:00,Those gloating about #insulatebritain would do well to remember this poem written by a pastor during the rise of Nazi germany. https://t.co/99l8F5yC0j,0
2021-11-17 11:10:18+00:00,"This morning a female High Court Judge, who has the Suffragettes to thank for her rightful Judicial Office, imprisoned 9 #InsulateBritain Protestors for Civil Disobedience #ClimateEmergency🚨#ClimateMartyrs https://t.co/fEntxz5uZ5",1
2021-11-16 12:25:05+00:00,"@rachaelvenables @LBC Unlike the selfish members of #InsulateBritain, I do not want to waste our public services, but let's hope the judge does the right thing and rules that jail time for them is the right, and necessary, action.",1
2021-11-18 07:43:32+00:00,"Good that action has been taken against them. Their methods are dangerous and divisive, there has to be a better way.#InsulateBritain",1
2021-11-17 15:23:55+00:00,"#InsulateBritain jail time 😂. Glue yourself to the cell floor, while checking out if prison walls insulated. 👏",1
2021-11-18 09:12:52+00:00,Will the #InsulateBritain zombies who are locked up realise their cells won’t be insulated?  Bet they won’t block the landings in the morning though,1
2021-11-19 03:58:20+00:00,"#insulateBritain oh I forgot they've all been sent to jail for trespassing on their own land while illegal immigrants invade The country Their ancestors fought and died for that born given Right.
land of hope and glory. Never forgotten You're welcome infidels.
@Donnabritus https://t.co/0Ya2S0GPk4",1
2021-11-18 07:48:28+00:00,"@theo_samuels Devastation is when the climate change’s irreversibly 

Getting to work late because of #InsulateBritain is an inconvenience 

#GMB",1
2021-11-18 00:07:05+00:00,@InsulateLove I'm sure Louis will have a birthday to remember with all his new friends on the inside.... #InsulateBritain #InsulatePrison https://t.co/AsxPm5Hcf7,1
2021-11-18 10:19:52+00:00,@fredwibblington @lnn1910ann Blocking the highway is not a criminal offence hence Schnapps need to literally take the law into his own hands. I support the aims of #InsulateBritain and I utterly repudiate the devious menace our government has become.,1
2021-11-17 14:50:00+00:00,"#InsulateBritain will be proven right by history, with hindsight. I don't agree with locking them up. Such a destructive answer to the 'problem'. They annoy people, but i admire their bravery. They are not the actual problem, are they.",1
2021-11-18 21:30:00+00:00,"Quelle surprise...

Jailed Insulate Britain protester went globe-trotting in a gas-guzzling 4x4 pick-up truck

#hypocrites #InsulateBritain 

https://t.co/cx1c36b4kS",1
2021-11-18 07:44:11+00:00,"Modern #Suffragettes? Sorry #InsulateBritain, THAT is an insult to the brave women who died over the 40 years of the #suffrage movement. They fought for freedom &amp; their voice in the world. They opened up freedom for women around the world #GMB https://t.co/WEuVLyQo2n",1
2021-11-18 13:15:36+00:00,We can only hope someone glues themselves to the road when the ambulance is called to help her #InsulateBritain https://t.co/C1pqiKQuDD,1
2021-11-18 16:03:37+00:00,"@novaramedia @BlythBrentnall Please don't misrepresent #InsulateBritain's aim for the purposes of writing an article. It is not to ""protect disadvantaged households"". You are the one being intentionally parochial. Their clear aim is to prevent a climate catastrophe. Don't trivialise them.",1
2021-11-17 09:05:21+00:00,"""from a window I could not stand by and watch- I would catch them.
If I saw a bird trapped in netting I could not stand by and watch- I would free them.

Well, right now every one of us is drowning, burning, falling and trapped

I will not be a bystander""

Emma, #InsulateBritain",1
2021-11-18 08:49:15+00:00,@Iromg Let's hope their prison cells are well insulated 😂 #InsulateBritain,1
2021-11-11 14:12:09+00:00,"@Racey1979 @InsulateLove Watermelon is an accurate description of me - green on the outside, red on the inside - except I don't hide the fact that I care as much about people as I do the planet... As does #InsulateBritain",1
2021-11-18 07:20:00+00:00,"@NickFerrariLBC @lbc using the example of Richard Ratcliffes hunger strike as an example of ""effective action"" whilst his wife is still in prison and not knowing he ended the strike 5 days ago is peak Ferrari. Proving the #InsulateBritain point about action.",1
2021-11-17 16:04:42+00:00,Nine #InsulateBritain activist road blockers are now stuck…..in prison. https://t.co/ARxIJhlbjK,1
2021-11-18 07:35:03+00:00,@GMB #InsulateBritain George is after an Oscar for that performance 😭😭 What an absolute helmet 😂,1
2021-11-17 14:04:02+00:00,The level of self-importance... Incredible given when you actually put them on the spot they haven't a clue what they're even talking about and just get hysterical.🤦‍♀️ #InsulateBritain https://t.co/Evvr225Trs,1
2021-11-16 18:31:21+00:00,"@woodlandsangha Then jail it is. These people are not activists.
They are reckless and selfish thugs
#InsulateBritain #Environment #ExtinctionRebellion",1
2021-11-18 08:18:40+00:00,"DAY 2
HUNGER STRIKE
WORMWOOD SCRUBS

FREE THE M25 NINE!

#FreeTheM25Nine
#InsulateBritain 
#Solidarity 
#NeedMcDonalds https://t.co/OkPBTYVOgZ",1
2021-11-11 23:07:47+00:00,"Well those selfish, egotistical cunts #InsulateBritain haven't helped recently with regards getting ambulances to patients &amp; to hospital. 

At a time when the shit has already hit the fan. 

#bbcqt",1
2021-11-17 19:44:07+00:00,"Just back from a hard day at work and absolutely chuffed to hear that #InsulateBritain layabouts have been jailed. These friendless, inconsiderate and counter productive soap dodgers add nothing to the true climate crisis debate many everyday people already support. Enjoy jail😉",1
2021-11-17 22:06:41+00:00,@GBNEWS Will she be gluing her mouth shut in traditional #InsulateBritain fashion?,1
2021-11-18 09:52:49+00:00,"#JeremyVine when there is mass migration due to climate change, ask this question again.... I bet your callers will be shouting about why we didn't do enough to stop it.
#InsulateBritain",1
2021-11-17 11:01:32+00:00,"@InsulateLove No. It was the selfish and reckless behaviour of your gang and its Thug 9 that is failing us and the environment.

It is no surprise that you are so shamelessly irresponsible that you try to blame others for your own behaviour.
#InsulateBritain",1
2021-11-17 20:04:21+00:00,Why do so many people hate Insulate Britain?looking at this we’d have to say: ignorance #InsulateBritain #ClimateEmergency @GreeningPutney @bearwitness2019 @McEnteeFergal https://t.co/yNsvm6ptHv via @YouTube,1
2021-11-17 11:37:19+00:00,"9 #InsulateBritain activists jailed for road-block injunction breach.
#PiersCorbyn said: ""These deluded #ClimateCrisis freaks should use jail-time to read my paper ManMade ClimateChange doesn't exist"" via https://t.co/F8k3byjBs4
#COP26  #ClimateEmergency 
https://t.co/qHb81HudqT",0
2021-11-17 12:08:54+00:00,"@marclolshep @damiengayle The ""right side of history"" way:
when in doubt, be a misogynist.

No surprise that someone like that would support the reckless thugs from #InsulateBritain",1
2021-11-17 23:11:58+00:00,@FrankBullitt39 @lennythepen #InsulateBritain  #emmasmart few things worse than a hypocrite but one of them is a self righteous hypocrite. Have fun inside.,1
2021-11-18 22:45:32+00:00,one of the biggest dangers from climate change is the collapse of food security. This is barely ever on the news or prominently in the media. A thread below: #InsulateBritain #ClimateEmergency https://t.co/tFPqSVxlrV,1
2021-11-17 10:51:52+00:00,"#BREAKING 
Nine #InsulateBritain activists have been jailed at the #HighCourt for breaching an injunction designed to prevent the group’s road blockades
#UK #BreakingNews https://t.co/bXtODwrrVo",0
2021-11-17 01:16:24+00:00,"@sweetl1kehoney2 @cottonvcandy Kpop is the same as dream.

For me, when stupid shit isn't trending, it's stuff like #insulatebritain or #climatechange, guess i'm lucky.",0
2021-11-17 18:21:54+00:00,"(2/2) At last something vaguely approaching justice begins to catch up, in a small way, with these criminals. Next, Extinction Rebellion quasi-terrorists? We can hope, at least.

#InsulateBritain #InsulateBritainLoonies @InsulateLove @ExtinctionR #ExtinctionRebellion",1
2021-11-17 17:30:58+00:00,This is one of those tweets that really won’t age well. #InsulateBritain 💚 https://t.co/CgbL8ynzaj,0
2021-11-12 07:20:42+00:00,"So, it looks like a step change in direct action is the only way those with power are going to listen?

#COP26 #ExtinctionRebellion #InsulateBritain",1
2021-11-18 15:51:08+00:00,Still me 24hrs after #InsulateBritain terrorists were sent to prison 👇 https://t.co/zjmsfvosc2,1
2021-11-17 18:02:01+00:00,@Thailandmyfav Costing quarter of a million pounds to the tax payer! Cheaper to insulate houses with that money at £130 per loft insulated! But the gov wins and 8000 die in cold homes! No winners here! #InsulateBritain,1
2021-11-17 07:29:40+00:00,VERDICT AT 10am TODAY: #InsulateBritain activist says he will block more roads if not #jailed https://t.co/WF9Clzlriv via @yahooNewsUK #UK #Government #malfeasance,0
2021-11-18 21:51:24+00:00,@danwootton that Tracey women from #insulateBritain causing a hole in the ozone layer with all that hot air and methane,1
2021-11-16 16:07:55+00:00,"I’ve never been to prison but I should imagine arriving at a one in tears after announcing you’re shitting yourself is not a good look at all. 
He needs to man up up quick and get bad. 
 Take some tips from Richard Pryor. 
#StirCrazy 
#InsulateBritain 

https://t.co/iwiWPk31NY https://t.co/QtqimhhbHb",1
2021-11-17 12:33:18+00:00,"The fact that a group of #InsulateBritain activists are being wrongly imprisoned just shows how fascist this Government is. 
I’m very worried for our future 🙄",1
2021-11-18 15:31:28+00:00,"Hard to think of any reason not to #InsulateBritain 

Radical protest towards something so obviously useful and mundane.",1
2021-11-16 14:13:46+00:00,"@GregBarradale His partner would be better off without him.
Let's hope that these #InsulateBritain goons do get the prison sentence they deserve.",1
2021-11-17 12:23:45+00:00,"@grantshapps Shapps' green credentials, protect the motorist, stuff the planet and people choosing between heating and eating. #InsulateBritain",1
2021-11-18 20:38:56+00:00,"I have not heard 1 journalist ask anyone from #InsulateBritain ""what if the climate doesn't change""?",0
